"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"PPAPDC3",0.0303627785217949,0.00712756116825397,0.365255327193835,0.716053301858596,0.92627295392531,-6.40818280732656,"NOT"
"C5orf16",-0.0235116164435897,-0.0338261423460317,-0.365122343204992,0.716152109015722,0.92627295392531,-6.4082308392998,"NOT"
"FLJ90396",0.0370789731602564,0.0657700643015873,0.365121330556322,0.716152861432733,0.92627295392531,-6.40823120498763,"NOT"
"DNAL1",0.0332422836862536,-0.0396559518906526,0.365010458005821,0.716235243527269,0.92627295392531,-6.40827123718842,"NOT"
"FLJ31846",0.0382201283714388,-0.0608645311569665,0.365006263814336,0.71623836002118,0.92627295392531,-6.40827275132659,"NOT"
"OPN1MW",0.0350536857583333,-0.0618183044174603,0.364977859596302,0.716259465902063,0.92627295392531,-6.40828300503055,"NOT"
"KCTD10",-0.0372473720487178,-0.143364687149206,-0.364966766571397,0.716267708683857,0.92627295392531,-6.40828700931131,"NOT"
"SNHG3",0.0349406888076923,0.0274401113809524,0.364964909682429,0.71626908846686,0.92627295392531,-6.40828767958596,"NOT"
"FLJ00060",0.0363345102602564,-0.0384914225174603,0.364928183202311,0.716296378700791,0.92627295392531,-6.40830093591575,"NOT"
"EPO",0.034281114849359,-0.0331672563492064,0.364913771042958,0.716307088001427,0.92627295392531,-6.40830613758508,"NOT"
"STYK1",0.033170535985577,-0.0870025617380952,0.364859542186194,0.716347384565019,0.92627295392531,-6.40832570815397,"NOT"
"KRTAP13-3",0.0349547909532051,-0.0478919890444444,0.364841959081642,0.71636045045159,0.92627295392531,-6.40833205307166,"NOT"
"TCEB3C",0.0383609354820513,-0.00970826689206349,0.364812701511307,0.71638219174319,0.92627295392531,-6.40834261008145,"NOT"
"ZNF452",-0.033016031133547,-0.014545504005291,-0.364741611169857,0.716435019933474,0.92627295392531,-6.40836825809731,"NOT"
"URB",0.0346278505448718,0.00377773851587302,0.364562846297655,0.716567868647534,0.92627295392531,-6.40843273099485,"NOT"
"PLAC4",0.0304879338411681,-0.0227113268959436,0.364490011275932,0.716621998344892,0.92627295392531,-6.40845899046789,"NOT"
"C16orf78",0.0377564053044872,-0.0132964006507937,0.364359095846597,0.716719296030471,0.92627295392531,-6.40850617674133,"NOT"
"MYH14",0.0340941675048077,-0.0213534439285714,0.364338878434497,0.716734322236867,0.92627295392531,-6.40851346226384,"NOT"
"NCAM2",0.0337729703076923,-0.0105680301428571,0.364324996641806,0.716744639679736,0.92627295392531,-6.40851846445695,"NOT"
"ZBTB10",0.03322380775,-0.00557053233333333,0.364228214566964,0.716816573034052,0.92627295392531,-6.40855333382907,"NOT"
"DPP10",0.0344229079429487,-0.0360311133555556,0.364203335497622,0.716835064837123,0.92627295392531,-6.40856229595599,"NOT"
"KRTAP4-12",0.0346108530929487,-0.00662032717460318,0.364147364823396,0.716876666639142,0.92627295392531,-6.40858245590752,"NOT"
"KRTHB1",0.0299179454394231,0.0130624045285714,0.364077844288434,0.716928340957783,0.92627295392531,-6.4086074920558,"NOT"
"DCD",0.0357928450359687,-0.0349829920246914,0.364036283762187,0.716959233353221,0.92627295392531,-6.4086224568056,"NOT"
"SYNE1",0.0759080969480056,0.314466494765432,0.3639984034859,0.716987390590779,0.92627295392531,-6.40863609492104,"NOT"
"CDY1B",0.0366478640641026,-0.0710345778412698,0.36398019350846,0.717000926605084,0.92627295392531,-6.40864265059437,"NOT"
"WDRPUH",0.0369303169266025,-0.0098352105984127,0.363827632683365,0.717114333143156,0.92627295392531,-6.40869756034115,"NOT"
"ATP4A",0.0332588903827992,-0.0279866646671958,0.363775932354738,0.71715276618087,0.92627295392531,-6.40871616314029,"NOT"
"FLJ27523",0.0346048149673077,-0.0567917840619048,0.363632431257717,0.717259445993445,0.92627295392531,-6.40876778387114,"NOT"
"FGF11",0.03190659745,-0.0227700100666667,0.363619903516899,0.717268759479341,0.92627295392531,-6.40877228943234,"NOT"
"MPN2",0.0353104025890314,-0.0250722892663139,0.363573625200866,0.717303164494311,0.92627295392531,-6.40878893193748,"NOT"
"HERC2P2",0.0320862724044872,-0.0475856869222222,0.363530682569529,0.717335090162068,0.92627295392531,-6.40880437298389,"NOT"
"CKMT2",0.0345806535820513,-0.0058992064015873,0.363318939246686,0.717492517959345,0.92627295392531,-6.40888048377819,"NOT"
"PALM",0.0360349404525641,0.0104539034063492,0.363152586756664,0.717616206997099,0.92627295392531,-6.40894024792989,"NOT"
"OR52H1",0.0376571477143429,-0.00560044779960318,0.363042001125128,0.71769843556473,0.92627295392531,-6.40897996207539,"NOT"
"AKAP2",0.0385265133710826,-0.116356572710758,0.362786928767189,0.717888113410665,0.92627295392531,-6.40907151917955,"NOT"
"UCN3",0.0309988388468661,0.0243083659647266,0.362738363774799,0.717924229503947,0.92627295392531,-6.40908894410694,"NOT"
"GPR113",-0.0378239708190883,-0.0896651079118166,-0.362573120004573,0.718047120365877,0.92627295392531,-6.40914821551565,"NOT"
"GTF2F1",-0.0286175245259971,-0.0703463530458554,-0.362541422312188,0.718070694613782,0.92627295392531,-6.40915958210912,"NOT"
"LUZP4",0.0360030754056268,-0.0573996768500882,0.362521453725454,0.718085545817247,0.92627295392531,-6.40916674221074,"NOT"
"KRTAP13-2",0.0340063430727564,-0.0380311019507936,0.362515257284051,0.718090154308337,0.92627295392531,-6.40916896397816,"NOT"
"CCKAR",0.0342073644775641,-0.00061829084126984,0.362376502746273,0.718193353228846,0.92627295392531,-6.40921870525738,"NOT"
"GLCCI1",0.0228897638128205,0.00730980248888889,0.362157836446112,0.718355997322795,0.92627295392531,-6.40929705512488,"NOT"
"LOC440508",0.0376955348149038,-0.00571226122619047,0.362156068664255,0.718357312252912,0.92627295392531,-6.40929768834316,"NOT"
"CYP2U1",0.0229401404284188,0.00971336635449735,0.361977912290961,0.718489834774522,0.92627295392531,-6.40936148804835,"NOT"
"SPANX-N3",0.035233837873718,-0.0224634794793651,0.361962827111747,0.71850105635909,0.92627295392531,-6.40936688877663,"NOT"
"DLGAP1",0.0329417319333333,-0.0548991334460317,0.36193603618292,0.718520985786292,0.92627295392531,-6.4093764797923,"NOT"
"OGN",0.0345745114955128,-0.0262654853539683,0.361924921655637,0.718529253797553,0.92627295392531,-6.40938045852876,"NOT"
"OR11G2",0.0292348433707265,-0.0446893144708995,0.361841457282884,0.718591343377881,0.92627295392531,-6.40941033290093,"NOT"
"BCL9",0.0226135335153846,-0.00971868808571429,0.361836638361332,0.71859492825664,0.92627295392531,-6.40941205752617,"NOT"
"SLC44A3",0.035120358924359,-0.0202289013777778,0.361696924762537,0.718698866361771,0.92627295392531,-6.40946204914017,"NOT"
"LIMD2",0.0257153136096154,0.0254296398714286,0.361684353233414,0.718708219047381,0.92627295392531,-6.40946654647815,"NOT"
"FLJ45455",0.0329254589358974,-0.0732774395396825,0.36163280278737,0.718746570847875,0.92627295392531,-6.40948498650294,"NOT"
"OR52N2",0.03540894959375,-0.00150139998809524,0.361550378641579,0.718807893148456,0.92627295392531,-6.40951446486815,"NOT"
"OR5M9",0.0328421486424502,-0.0402771749118166,0.361546192771859,0.718811007420727,0.92627295392531,-6.40951596173386,"NOT"
"CABP1",0.0376531861583334,0.00254597778253968,0.361484005817405,0.718857274857124,0.92627295392531,-6.40953819773604,"NOT"
"FLAD1",-0.0249716736891026,0.000932362817460318,-0.361325707628127,0.718975054334185,0.92627295392531,-6.40959478275032,"NOT"
"NYD-SP18",0.0359901369618946,-0.0428524328536155,0.361243484189994,0.719036234185986,0.92627295392531,-6.40962416446535,"NOT"
"CGREF1",0.0358607543266026,-0.0787743921793651,0.361014660210154,0.719206504536549,0.92627295392531,-6.40970589734183,"NOT"
"TBC1D16",0.0354526640711538,-0.0279021656095238,0.360922741934191,0.719274905911739,0.92627295392531,-6.4097387148021,"NOT"
"FBXO22OS",0.0349148875746795,-0.0707204420650794,0.360899715397515,0.719292041566736,0.92627295392531,-6.40974693463214,"NOT"
"GNPNAT1",-0.0245253298769231,-0.0352318402666667,-0.360727739306065,0.719420025554066,0.92627295392531,-6.40980830877033,"NOT"
"CILP",0.033080325713141,-0.036360438484127,0.360713795256892,0.719430403017669,0.92627295392531,-6.40981328378962,"NOT"
"IFNA10",-0.0252559154647436,-0.0291879004603175,-0.360668348164328,0.719464226095833,0.92627295392531,-6.40982949727387,"NOT"
"CELSR1",0.0241123313621795,-0.0303115788888889,0.360580588322272,0.719529541169729,0.92627295392531,-6.40986080029059,"NOT"
"TICAM1",0.0302748831971154,-0.0204923007857143,0.360555629501599,0.719548117100724,0.92627295392531,-6.40986970145469,"NOT"
"C6orf142",0.032898128450641,-0.0633836482031746,0.360547232049126,0.719554367053386,0.92627295392531,-6.40987269613378,"NOT"
"GAGE2",0.0357790250628205,0.0156669903936508,0.360502013912481,0.719588021781498,0.92627295392531,-6.40988882052151,"NOT"
"OSGIN1",0.0353601830288461,0.0268633673214286,0.360391924293835,0.719669961054037,0.92627295392531,-6.40992806908351,"NOT"
"NME2",0.088570635417379,0.393274390472663,0.360228894898148,0.719791309243454,0.92627295392531,-6.40998616951711,"NOT"
"C1orf34",0.0339186916955129,-0.0844521918730159,0.36019626396024,0.7198155984004,0.92627295392531,-6.40999779538912,"NOT"
"CDC2L2",0.0323846997211538,-0.0280040037857143,0.360046150651808,0.71992734043,0.92627295392531,-6.41005126480355,"NOT"
"SPINK9",0.0354681745580485,-0.0251998074462081,0.359961487470119,0.719990365093405,0.92627295392531,-6.41008141150349,"NOT"
"C9orf138",0.0347221319326923,-0.0246628831904762,0.359936161571616,0.720009218486338,0.92627295392531,-6.41009042812759,"NOT"
"C6orf148",-0.0310597454807692,-0.00304003023809524,-0.359716579508086,0.72017268955498,0.92627295392531,-6.41016857808889,"NOT"
"GPR139",0.0356047513002137,-0.0202276358835979,0.359624170039019,0.720241489041781,0.92627295392531,-6.41020145271265,"NOT"
"ADCYAP1R1",0.0326667381397436,-0.0580120464492063,0.359581135370016,0.720273529439853,0.92627295392531,-6.41021675940381,"NOT"
"ACRV1",0.0345993915858974,-0.013450004768254,0.359457893058715,0.720365289231499,0.92627295392531,-6.41026058447783,"NOT"
"DAZL",0.0328703327166667,-0.0322165592111111,0.359418078475481,0.720394933971738,0.92627295392531,-6.41027473938038,"NOT"
"JRK",0.0290984389448718,-0.0205804492365079,0.359379739583556,0.720423480362693,0.92627295392531,-6.41028836816825,"NOT"
"CEP290",-0.0226607779626068,0.0205737858148148,-0.359337855035712,0.720454667235178,0.92627295392531,-6.41030325571784,"NOT"
"LINCR",0.0379363707557692,0.0161680498,0.359129460567247,0.720609843021816,0.92627295392531,-6.41037730228035,"NOT"
"GPR85",0.0357741583569712,-0.0845068406488095,0.359056140875154,0.720664441514543,0.92627295392531,-6.41040334400152,"NOT"
"KRTHA6",0.0325443256328348,-0.0703769762451499,0.359028486722863,0.720685034928278,0.92627295392531,-6.41041316484013,"NOT"
"PDGFA",0.0330006962346154,-0.022340143752381,0.359025085202844,0.720687567976619,0.92627295392531,-6.4104143727723,"NOT"
"SERTAD1",0.0342102664903846,0.0153500784761905,0.358963550139058,0.72073339252873,0.92627295392531,-6.41043622285295,"NOT"
"PABPC5",0.0336198410073718,0.00953583164920635,0.358880945868407,0.720794908722095,0.92627295392531,-6.41046554839391,"NOT"
"ATP12A",0.0374090931288461,-0.00285999494285714,0.358714641065803,0.720918763107137,0.92627295392531,-6.41052456826935,"NOT"
"SLC6A18",0.0308605884757835,-0.0380617675149912,0.358620625952583,0.720988783542598,0.92627295392531,-6.41055792121558,"NOT"
"BTG4",0.0327878974878205,-0.0317972900015873,0.358614415712134,0.720993408880386,0.92627295392531,-6.41056012406341,"NOT"
"NEGR1",0.0351504073272436,0.0185457085603175,0.358579783661755,0.721019202747898,0.92627295392531,-6.41057240777609,"NOT"
"SNORD56",0.0380199548852564,0.0171246394063492,0.358563806382501,0.721031102696271,0.92627295392531,-6.41057807439154,"NOT"
"C2orf13",0.0372697224269231,-0.066199343752381,0.358536079566357,0.72105175391565,0.92627295392531,-6.41058790758432,"NOT"
"POU2F2",-0.0290878896599003,-0.0306004944620811,-0.358534382388578,0.721053017997963,0.92627295392531,-6.4105885094563,"NOT"
"TTC21B",0.0343965801967949,-0.037823699584127,0.358522794721014,0.721061648679513,0.92627295392531,-6.41059261872757,"NOT"
"HPR",0.0314566309557693,-0.0305512779619048,0.358521986599323,0.721062250582927,0.92627295392531,-6.41059290530243,"NOT"
"OR56A3",0.0363602783647436,-0.0239983386253968,0.358478857850635,0.721094373898543,0.92627295392531,-6.41060819861811,"NOT"
"ZCCHC9",-0.0286224762621795,-0.0128844975730159,-0.358454782073947,0.721112306327192,0.92627295392531,-6.41061673501406,"NOT"
"CPA1",0.0341853077173077,-0.0349524120095238,0.358452769095386,0.721113805666791,0.92627295392531,-6.41061744871726,"NOT"
"LOC339240",0.0333877125967949,0.0063243111968254,0.358416758751454,0.721140627664953,0.92627295392531,-6.41063021553989,"NOT"
"PRSS7",0.0361189681794872,0.000461171462301589,0.358393169908088,0.721158197804209,0.92627295392531,-6.41063857784931,"NOT"
"CRYAA",0.0332251410713141,-0.0499852318293651,0.358359797225737,0.721183055688456,0.92627295392531,-6.41065040761988,"NOT"
"FLJ32786",0.0346357567756411,-0.059461770609127,0.358347401564765,0.721192288763029,0.92627295392531,-6.41065480128822,"NOT"
"CYS1",0.0337919368051994,-0.0405649040194003,0.358331395052643,0.721204211490032,0.92627295392531,-6.41066047460644,"NOT"
"PRPF40B",0.0332230062461538,-0.00913865948571429,0.358273922570714,0.721247021431569,0.92627295392531,-6.41068084296498,"NOT"
"CXorf12",0.0228740870480769,0.0106657516666667,0.358220827476154,0.721286571550417,0.92627295392531,-6.41069965707683,"NOT"
"FRAS1",0.0331010371198718,-0.0550914137746032,0.358195642893887,0.721305331614306,0.92627295392531,-6.41070858019834,"NOT"
"ART5",0.0364240491264245,0.0234350299664903,0.358056172107249,0.721409226885548,0.92627295392531,-6.41075798462496,"NOT"
"OR4N4",0.0373796291217949,-0.0985571973412698,0.357967123077049,0.721475564480229,0.92627295392531,-6.41078951823965,"NOT"
"COIL",0.0221988627966524,0.0485834911181658,0.35792324656337,0.721508251332763,0.92627295392531,-6.41080505270652,"NOT"
"DNAH9",0.0341488945042735,0.00409372728042328,0.357887319496917,0.721535016442637,0.92627295392531,-6.41081777126143,"NOT"
"SGK2",0.0367319194472935,-0.0303310427231041,0.357871815882361,0.721546566503797,0.92627295392531,-6.41082325930928,"NOT"
"KLK3",0.0353506765852564,-0.0295365608698413,0.357868742634505,0.721548856055054,0.92627295392531,-6.41082434716497,"NOT"
"HBA2",-0.0390718920897436,0.0342968342301587,-0.357857140675842,0.721557499467801,0.92627295392531,-6.41082845389487,"NOT"
"EDG2",0.0348924476852564,-0.00556084961269841,0.357840112010311,0.721570185821253,0.92627295392531,-6.41083448126882,"NOT"
"C14orf115",0.0314688630814102,-0.0167602910269841,0.357787583758199,0.721609319855007,0.92627295392531,-6.41085307208357,"NOT"
"ERBB4",-0.0428933477057692,-0.0223325592285714,-0.357721690458921,0.721658412025823,0.92627295392531,-6.41087638921551,"NOT"
"ESR1",0.0334002175990385,-0.0279403786238095,0.357485069320911,0.721834710404286,0.92627295392531,-6.4109600851695,"NOT"
"VWA2",0.0359555108319089,-0.064953354627866,0.35746315561446,0.721851038327472,0.92627295392531,-6.41096783353946,"NOT"
"FOXR1",0.03264717015,-0.0228097058666667,0.35741860347329,0.721884234568945,0.92627295392531,-6.41098358507395,"NOT"
"CCNF",-0.0239522037358975,-0.0117175857269841,-0.357334460943669,0.721946931461153,0.92627295392531,-6.41101332856643,"NOT"
"C8orf15",0.0338219991910969,-0.0479791503876543,0.35731084369709,0.721964529658459,0.92627295392531,-6.41102167575897,"NOT"
"FLJ42461",0.0362796302019231,-0.0325338087619048,0.357281656229711,0.721986278667843,0.92627295392531,-6.41103199091049,"NOT"
"KIAA0528",0.0306867556089744,-0.0691129689206349,0.357155159538701,0.722080540193572,0.92627295392531,-6.41107668644129,"NOT"
"EMCN",0.0326245833059117,-0.0317397006737213,0.357028066636213,0.7221752503419,0.92627295392531,-6.41112157675518,"NOT"
"EPHA5",0.030949081775641,-0.0683490668650794,0.356745913515386,0.722385527552021,0.92627295392531,-6.41122117879224,"NOT"
"MYCT1",0.0244523644224359,0.00475792318412698,0.356676892431752,0.722436969413918,0.92627295392531,-6.41124553177879,"NOT"
"DUSP10",0.0310768714807692,0.0255036448809524,0.356535473480984,0.722542373882455,0.92627295392531,-6.41129541453379,"NOT"
"HOXD11",0.029226575651282,-0.0298225004301587,0.356477469841111,0.722585607571816,0.92627295392531,-6.41131586847863,"NOT"
"PTDSS2",-0.0227724279589743,-0.0237128290412698,-0.356351700528754,0.722679354305162,0.92627295392531,-6.41136020738699,"NOT"
"SRR",0.0246131692121795,-0.0178324785936508,0.356230734279771,0.722769524915234,0.92627295392531,-6.41140283831101,"NOT"
"DSCR1L1",0.0283816433089744,-0.000836664368253965,0.356205804911788,0.722788108243284,0.92627295392531,-6.41141162212665,"NOT"
"UNC13B",0.0344729279070513,-0.0278779546825397,0.356185602612706,0.722803167951491,0.92627295392531,-6.41141873991929,"NOT"
"CCBP2",0.0373356015242165,-0.00586926810405644,0.355995583851904,0.72294482190745,0.92627295392531,-6.4114856687641,"NOT"
"MAPK4",0.0347161251217949,-0.0498786756507937,0.355928847667275,0.722994574269528,0.92627295392531,-6.41150916629436,"NOT"
"KIAA1328",-0.0276013483179487,0.00101976297460317,-0.355844109030296,0.723057749329314,0.92627295392531,-6.41153899608843,"NOT"
"SERPINA9",0.0369577276166667,-0.0443434041301587,0.355698265749673,0.723166484153532,0.92627295392531,-6.41159031944201,"NOT"
"TNRC4",0.0345770249653846,-0.0383490706047619,0.355668168190145,0.723188924382242,0.92627295392531,-6.41160090839186,"NOT"
"UGT3A2",0.0334983030135328,-0.025070407675485,0.355609220568007,0.723232875432037,0.92627295392531,-6.41162164480995,"NOT"
"STC2",0.0331550513634616,-0.0752784270190476,0.355544149748307,0.723281392990603,0.92627295392531,-6.41164453125213,"NOT"
"GH1",0.0350456232134615,-0.0516185447666667,0.355495548984988,0.723317631025601,0.92627295392531,-6.41166162219164,"NOT"
"GHRH",0.0346864016445869,-0.0238399267319224,0.35547891180776,0.723330036297668,0.92627295392531,-6.41166747228494,"NOT"
"SLA/LP",0.0179744408326923,0.0131694676761905,0.355453311380559,0.723349125033384,0.92627295392531,-6.41167647357295,"NOT"
"DVL2",0.0181893217320513,0.000350277526984126,0.355402718081677,0.723386850003716,0.92627295392531,-6.41169426062896,"NOT"
"MGC35308",0.0320865881869658,-0.0432528829100529,0.355388350966596,0.723397562990202,0.92627295392531,-6.41169931120724,"NOT"
"STK36",-0.0229556229878205,-0.00711026021269841,-0.355327054024331,0.72344327030529,0.92627295392531,-6.41172085708982,"NOT"
"CADPS",0.0344936887218661,0.0161547989171076,0.355281433437136,0.723477288880993,0.92627295392531,-6.41173689032849,"NOT"
"TPTE2",0.0325856636807692,-0.00449294326666667,0.355275481875415,0.723481726910928,0.92627295392531,-6.41173898183841,"NOT"
"HIST1H4F",0.0338860723044872,-0.0555777619126984,0.35520524303163,0.723534104148823,0.92627295392531,-6.41176366267897,"NOT"
"LGR6",-0.0249416885089744,-0.0007646933031746,-0.355197024843596,0.723540232553587,0.92627295392531,-6.41176655010513,"NOT"
"PRM1",0.032483143494302,-0.0239436263421517,0.355187446991485,0.723547374899583,0.92627295392531,-6.41176991515963,"NOT"
"ALG10",0.0314298863448718,-0.0505835864412698,0.35512884009122,0.723591079468011,0.92627295392531,-6.41179050396735,"NOT"
"HCN3",-0.0265726959237179,-0.048363605168254,-0.355115322697741,0.723601159842655,0.92627295392531,-6.4117952521943,"NOT"
"MGC33214",0.0252884595692308,-0.021319927147619,0.355103502859321,0.7236099743336,0.92627295392531,-6.41179940397703,"NOT"
"MBL2",0.0347648614566666,-0.0352183632053968,0.355075629407099,0.723630760746845,0.92627295392531,-6.41180919413407,"NOT"
"SEMA3A",0.0304204701849817,-0.0597903119569161,0.355074212559961,0.723631817355298,0.92627295392531,-6.4118096917612,"NOT"
"GPR64",0.0364520616239316,-0.038717192042328,0.355025089495849,0.7236684510295,0.92627295392531,-6.41182694361263,"NOT"
"BRE",0.0297467259455128,0.0192068055793651,0.354965238502184,0.723713085964215,0.92627295392531,-6.41184795986257,"NOT"
"NR5A1",0.0349508104294872,-0.0289602807698413,0.354904901448273,0.7237580843591,0.92627295392531,-6.41186914321612,"NOT"
"RAC3",0.0352405419825498,-0.0150193841834215,0.354885467938374,0.723772577762963,0.92627295392531,-6.41187596524004,"NOT"
"LGI1",0.035425021073077,-0.0817166185333333,0.354884835577334,0.723773049376019,0.92627295392531,-6.41187618722057,"NOT"
"HIPK4",0.0337040316602564,-0.0353443691984127,0.354781483695365,0.723850130354471,0.92627295392531,-6.41191246199829,"NOT"
"TMEM46",-0.0329950917717949,-0.048568761168254,-0.35474909277963,0.723874288447439,0.92627295392531,-6.41192382850028,"NOT"
"HTR7P",0.0332504916000713,-0.0580389223844797,0.354747618002428,0.723875388386131,0.92627295392531,-6.41192434599912,"NOT"
"OVOL1",0.032795419198077,-0.0189690110380952,0.354626511868829,0.723965715423512,0.92627295392531,-6.41196683478659,"NOT"
"UCP3",-0.0207752522673077,-0.00514791007619048,-0.354614250207224,0.723974861005684,0.92627295392531,-6.41197113585325,"NOT"
"CEP250",-0.0284870553675214,-0.0141077946878307,-0.353902233475389,0.72450600060328,0.926392206150867,-6.41222063840436,"NOT"
"ASB16",0.0329402544044872,0.00818636276825397,0.353823037609395,0.724565086334172,0.926392206150867,-6.41224835908405,"NOT"
"LASS3",0.0327579797336539,-0.0652337068619048,0.353704767278084,0.724653327508506,0.926392206150867,-6.41228974536862,"NOT"
"C3orf33",0.0317584003,-0.00224094330952381,0.353684666706478,0.724668324862361,0.926392206150867,-6.41229677778229,"NOT"
"CADPS2",0.0361970223657407,-0.0299739334462081,0.353665217347828,0.724682836438744,0.926392206150867,-6.41230358198269,"NOT"
"COMMD2",0.0265336122945157,-0.0358672941093474,0.353611052600508,0.724723250431052,0.926392206150867,-6.41232252911566,"NOT"
"SLC25A27",0.024290255519943,0.00275795034567901,0.353609007781069,0.724724776149402,0.926392206150867,-6.41232324434835,"NOT"
"LOC594834",0.0361881084483618,-0.0287360001781305,0.353605629398922,0.724727296892576,0.926392206150867,-6.41232442602282,"NOT"
"WNT5A",0.0336133219185898,-0.103432114306349,0.353560865497657,0.724760697279619,0.926392206150867,-6.41234008226579,"NOT"
"RNF32",0.0311806419797009,0.00599980094179894,0.353555300481152,0.724764849629502,0.926392206150867,-6.41234202850082,"NOT"
"DEFB118",0.0340573027205128,-0.0016783664063492,0.353544812837108,0.724772675031754,0.926392206150867,-6.41234569622734,"NOT"
"HMGCS1",0.0269658007064103,0.0140634358063492,0.353473187524745,0.724826119362822,0.926392206150867,-6.41237074204932,"NOT"
"C18orf19",0.021157533801282,-0.0175392853253968,0.353448736435057,0.724844364234144,0.926392206150867,-6.41237929090882,"NOT"
"ZNF197",0.0174810136701923,0.0306144251952381,0.353441914816224,0.724849454406242,0.926392206150867,-6.41238167585329,"NOT"
"OR5H1",0.0339137543615385,-0.0617766951095238,0.353246394220501,0.724995353721944,0.926392206150867,-6.41245001341312,"NOT"
"MAGEA4",0.0354492600217236,-0.0416503195467372,0.352886832029292,0.725263689066035,0.926392206150867,-6.41257558777847,"NOT"
"PDE1A",0.0365830126937322,-0.0151852582239859,0.352882833856604,0.725266673030422,0.926392206150867,-6.41257698339371,"NOT"
"FLJ20581",0.0375333779282052,-0.0598025425920635,0.352852402183729,0.725289385302723,0.926392206150867,-6.41258760545664,"NOT"
"LYPD1",0.0235109999967949,-0.0233388663888889,0.352838617550668,0.725299673360651,0.926392206150867,-6.41259241663153,"NOT"
"EYA4",0.0343245127762821,0.00770312618412698,0.352635663190299,0.725451152696986,0.926392206150867,-6.41266323100446,"NOT"
"PSG1",0.0345356715192308,-0.0324170651904762,0.35263365819993,0.725452649219301,0.926392206150867,-6.41266393037865,"NOT"
"C2orf16",0.0314959652317308,-0.0300142515095238,0.352612958622263,0.725468099420944,0.926392206150867,-6.41267115050606,"NOT"
"GJB7",0.033870020950641,-0.026025723631746,0.352440695554374,0.725596681311579,0.926392206150867,-6.41273122043993,"NOT"
"APLN",0.0335197328461539,-0.0749756758571429,0.352321891483891,0.725685364543831,0.926392206150867,-6.41277263162313,"NOT"
"OR13G1",0.0354956810314103,-0.0310136402126984,0.352176801196799,0.72579367464988,0.926392206150867,-6.41282318644852,"NOT"
"LOC84661",-0.0338757642102564,-0.0262475096777778,-0.352130597570829,0.725828166899371,0.926392206150867,-6.41283928114654,"NOT"
"IFNA1",0.034308836074359,-0.0581486164825397,0.352071223417572,0.725872492136228,0.926392206150867,-6.41285996061339,"NOT"
"C1orf75",0.0317853548025641,-0.0307040001222222,0.352033559274686,0.725900610447788,0.926392206150867,-6.41287307688405,"NOT"
"POMP",0.0358660780615385,-0.0483153310380952,0.351997039740694,0.725927874607725,0.926392206150867,-6.41288579321786,"NOT"
"ANXA8",0.0387321067549857,-0.0316193045696649,0.35193334475633,0.725975427823042,0.926392206150867,-6.41290796907087,"NOT"
"SMPD1",0.0210137747339743,0.000405661341269843,0.351933171270731,0.725975557344888,0.926392206150867,-6.41290802946563,"NOT"
"TTC10",-0.022407926075,0.0173178082571429,-0.351909362025526,0.725993333059937,0.926392206150867,-6.41291631778972,"NOT"
"GRM4",0.0333919020564103,-0.0249674183365079,0.35190681803522,0.725995232383446,0.926392206150867,-6.41291720335452,"NOT"
"NUDT8",0.0371950732195513,-0.0379037044206349,0.351881347545549,0.726014248549203,0.926392206150867,-6.41292606929819,"NOT"
"SNORD36A",0.0342164340035257,-0.0870378936936508,0.351809065505174,0.726068214971587,0.926392206150867,-6.41295122624754,"NOT"
"ABI3BP",0.0305817911173077,-0.0396444424809524,0.351788305912995,0.726083714527031,0.926392206150867,-6.41295845043783,"NOT"
"SLC4A4",0.0317742937371795,-0.0136384273650794,0.351637829300381,0.726196067010814,0.926392206150867,-6.41301080253093,"NOT"
"TFAP2B",0.0337776815208334,-0.054714698531746,0.351589839725457,0.726231899413098,0.926392206150867,-6.41302749381896,"NOT"
"BBS12",-0.0292154360299145,-0.0118325841137566,-0.351493590473174,0.726303767740841,0.926392206150867,-6.41306096349866,"NOT"
"MGC42090",0.0363987666901709,-0.0875267938941799,0.351387755911582,0.726382796163296,0.926392206150867,-6.41309775583145,"NOT"
"LASS5",0.0317472445163462,-0.0443085465666667,0.351326885425855,0.726428250513015,0.926392206150867,-6.4131189118502,"NOT"
"EFNA2",0.0343556410473646,-0.00421765791710758,0.351236899993236,0.726495447924985,0.926392206150867,-6.41315018030987,"NOT"
"OR2D3",0.0336715371336539,-0.0546662900619048,0.351231070238523,0.726499801419711,0.926392206150867,-6.41315220577863,"NOT"
"EEFSEC",-0.029527941,-0.00529294857142857,-0.351213564594266,0.726512874190354,0.926392206150867,-6.41315828767464,"NOT"
"SAMD12",0.032780961875,0.0173885411904762,0.351114927270126,0.726586535561055,0.926392206150867,-6.41319255108809,"NOT"
"PDIA6",-0.021648410923718,0.0275443703031746,-0.35095208684732,0.726708148819913,0.926392206150867,-6.41324909559823,"NOT"
"C21orf25",-0.0270215511894231,-0.00434342314761905,-0.35090005202335,0.72674701119886,0.926392206150867,-6.41326715859752,"NOT"
"OR5L2",0.0343053855833333,-0.00724205465079366,0.350892894730954,0.726752356702391,0.926392206150867,-6.41326964292042,"NOT"
"SPIN2",0.0336646729403846,-0.0385577216619048,0.350820206867426,0.726806645212963,0.926392206150867,-6.41329487028913,"NOT"
